state,District,MPCE_URP,MPCE_MRP,state_1
22,4,1002.6,1285.67,CHTSD
22,4,799.75,946.29,CHTSD
22,4,1509.25,1779.93,CHTSD
22,4,748.6,852.82,CHTSD
22,4,450.8,513.51,CHTSD
22,4,630.0,720.74,CHTSD
22,2,802.11,831.91,CHTSD
22,2,983.0,906.85,CHTSD
22,2,757.29,746.74,CHTSD
22,2,609.33,663.32,CHTSD
22,2,1966.33,2113.7,CHTSD
22,2,968.6,1200.41,CHTSD
22,2,659.13,717.25,CHTSD
22,2,836.8,867.89,CHTSD
22,6,1008.22,1271.88,CHTSD
22,6,1367.2,1571.2,CHTSD
22,6,811.0,963.88,CHTSD
22,6,1129.0,1327.08,CHTSD
22,6,1437.2,1644.98,CHTSD
22,6,1028.83,1195.41,CHTSD
22,6,646.25,761.93,CHTSD
22,6,718.75,850.91,CHTSD
22,2,956.29,976.98,CHTSD
22,2,1149.17,1394.75,CHTSD
22,2,904.0,921.3,CHTSD
22,2,645.0,710.25,CHTSD
22,2,832.7,910.92,CHTSD
22,2,1444.25,1468.77,CHTSD
22,2,887.67,1039.55,CHTSD
22,2,595.43,668.53,CHTSD
22,15,673.6,693.04,CHTSD
22,15,782.0,830.94,CHTSD
22,15,1265.75,1155.13,CHTSD
22,15,1312.5,1386.3,CHTSD
22,15,658.5,730.01,CHTSD
22,15,845.5,993.96,CHTSD
22,15,914.75,1022.93,CHTSD
22,13,1767.67,1827.58,CHTSD
22,13,1452.0,1636.19,CHTSD
22,13,736.5,730.4,CHTSD
22,13,864.57,937.6,CHTSD
22,13,1307.0,1312.89,CHTSD
22,13,781.2,886.02,CHTSD
22,13,1503.5,1684.78,CHTSD
22,13,593.14,538.41,CHTSD
22,13,1759.4,1930.91,CHTSD
22,13,1348.25,1452.98,CHTSD
22,13,1104.75,1229.99,CHTSD
22,13,670.75,827.6,CHTSD
22,13,1795.8,1796.81,CHTSD
22,13,1741.2,2356.42,CHTSD
22,13,1086.17,1273.29,CHTSD
22,13,841.2,850.23,CHTSD
22,15,1990.5,1886.97,CHTSD
22,15,2473.6,2854.86,CHTSD
22,15,956.75,1007.45,CHTSD
22,15,710.67,899.55,CHTSD
22,15,560.83,633.23,CHTSD
22,15,2268.67,1766.47,CHTSD
22,15,356.33,410.03,CHTSD
22,15,1381.33,1938.23,CHTSD
22,12,1811.25,1939.14,CHTSD
22,12,1470.8,1547.53,CHTSD
22,12,1793.25,2230.41,CHTSD
22,12,720.2,788.35,CHTSD
22,12,1955.0,2265.16,CHTSD
22,12,1491.2,1591.62,CHTSD
22,12,1856.0,2064.29,CHTSD
22,12,662.0,701.68,CHTSD
22,14,2152.43,1852.78,CHTSD
22,14,776.67,923.79,CHTSD
22,14,892.67,952.56,CHTSD
22,14,494.0,588.93,CHTSD
22,14,1080.71,1130.62,CHTSD
22,14,1241.5,1426.02,CHTSD
22,14,1201.5,1084.02,CHTSD
22,14,533.75,614.09,CHTSD
22,14,2130.2,2352.3,CHTSD
22,14,1732.0,1573.37,CHTSD
22,14,664.13,784.24,CHTSD
22,14,1019.8,1078.38,CHTSD
22,14,1340.5,1261.71,CHTSD
22,14,924.5,1135.49,CHTSD
22,14,1113.5,1243.84,CHTSD
22,14,777.2,823.04,CHTSD
22,12,1770.29,1644.16,CHTSD
22,12,1339.5,1484.04,CHTSD
22,12,870.83,957.23,CHTSD
22,12,508.5,548.12,CHTSD
22,12,1939.0,2096.4,CHTSD
22,12,1474.5,1783.54,CHTSD
22,12,832.5,841.3,CHTSD
22,12,1546.17,1293.77,CHTSD
22,15,2063.0,2670.31,CHTSD
22,15,474.33,599.58,CHTSD
22,15,669.0,893.92,CHTSD
22,15,497.2,600.88,CHTSD
22,15,1858.33,2278.31,CHTSD
22,15,819.4,1039.5,CHTSD
22,15,921.6,843.3,CHTSD
22,15,598.38,729.37,CHTSD
22,11,1223.33,1429.13,CHTSD
22,11,1991.0,2092.3,CHTSD
22,11,1293.33,1025.82,CHTSD
22,11,330.83,421.13,CHTSD
22,11,1888.5,1866.34,CHTSD
22,11,931.8,627.77,CHTSD
22,11,618.5,639.89,CHTSD
22,11,830.25,729.48,CHTSD
22,14,1444.6,1790.86,CHTSD
22,14,1307.14,1910.94,CHTSD
22,14,2521.0,2916.07,CHTSD
22,14,1389.2,1644.34,CHTSD
22,14,823.0,1000.39,CHTSD
22,14,1332.25,1584.85,CHTSD
22,14,536.0,600.66,CHTSD
22,14,476.0,564.36,CHTSD
22,11,5462.5,5748.7,CHTSD
22,11,1224.0,1424.55,CHTSD
22,11,421.43,477.14,CHTSD
22,11,871.5,953.69,CHTSD
22,11,3412.5,3601.2,CHTSD
22,11,813.4,888.85,CHTSD
22,11,1415.75,1743.9,CHTSD
22,11,2270.83,1862.29,CHTSD
22,12,1752.73,1575.18,CHTSD
22,12,1742.8,2194.2,CHTSD
22,12,724.5,882.0,CHTSD
22,12,903.5,962.19,CHTSD
22,12,902.0,1086.49,CHTSD
22,12,861.0,1145.22,CHTSD
22,12,2427.5,2641.95,CHTSD
22,12,1198.5,1361.86,CHTSD
22,13,1127.63,1175.21,CHTSD
22,13,467.43,528.25,CHTSD
22,13,891.17,875.16,CHTSD
22,13,869.2,896.38,CHTSD
22,13,2533.0,2229.78,CHTSD
22,13,2473.5,1191.31,CHTSD
22,13,1426.5,1379.21,CHTSD
22,11,898.0,956.44,CHTSD
22,11,675.6,731.49,CHTSD
22,11,948.4,1071.15,CHTSD
22,11,716.0,785.86,CHTSD
22,11,1066.2,1147.48,CHTSD
22,11,554.33,750.09,CHTSD
22,11,1757.0,2005.9,CHTSD
22,11,924.5,968.47,CHTSD
22,13,2085.5,2357.14,CHTSD
22,13,916.38,1046.44,CHTSD
22,13,549.5,648.06,CHTSD
22,13,1495.25,1594.91,CHTSD
22,13,2612.2,2977.52,CHTSD
22,13,2210.0,2023.01,CHTSD
22,13,569.6,711.79,CHTSD
22,13,672.83,724.9,CHTSD
22,12,1077.17,1189.11,CHTSD
22,12,1766.4,2115.72,CHTSD
22,12,1847.4,1523.37,CHTSD
22,12,705.5,760.33,CHTSD
22,12,1211.0,1427.87,CHTSD
22,12,1229.0,1283.04,CHTSD
22,12,1163.8,1276.42,CHTSD
22,12,754.5,817.79,CHTSD
22,11,1510.33,1582.32,CHTSD
22,11,1392.0,1427.75,CHTSD
22,11,820.75,946.93,CHTSD
22,11,1450.0,1683.9,CHTSD
22,11,948.75,1031.49,CHTSD
22,11,1500.71,1600.73,CHTSD
22,11,723.14,734.61,CHTSD
22,11,506.5,579.65,CHTSD
22,14,1344.2,1475.91,CHTSD
22,14,1680.67,1640.39,CHTSD
22,14,1844.2,1824.3,CHTSD
22,14,844.67,851.29,CHTSD
22,14,1274.0,1424.71,CHTSD
22,14,1196.67,1257.77,CHTSD
22,14,1973.25,1966.11,CHTSD
22,14,1171.6,1293.67,CHTSD
22,11,1591.4,2554.53,CHTSD
22,11,1727.5,2030.01,CHTSD
22,11,1259.71,1724.63,CHTSD
22,11,1587.25,1543.98,CHTSD
22,11,851.0,1029.76,CHTSD
22,11,1525.0,1768.18,CHTSD
22,11,770.0,729.26,CHTSD
22,11,746.0,960.52,CHTSD
22,11,2220.29,1760.44,CHTSD
22,11,1326.8,1541.9,CHTSD
22,11,1201.83,1375.87,CHTSD
22,11,720.0,864.49,CHTSD
22,11,1841.17,2536.06,CHTSD
22,11,1569.83,1851.87,CHTSD
22,11,1618.75,1865.74,CHTSD
22,11,967.6,1070.31,CHTSD
22,10,660.0,816.96,CHTSD
22,10,655.2,820.31,CHTSD
22,10,584.86,758.66,CHTSD
22,10,354.0,423.4,CHTSD
22,10,576.5,668.45,CHTSD
22,10,1206.4,1993.85,CHTSD
22,10,477.86,552.42,CHTSD
22,10,710.0,782.26,CHTSD
22,10,892.86,1157.93,CHTSD
22,10,785.25,902.2,CHTSD
22,10,759.13,965.84,CHTSD
22,10,556.88,663.01,CHTSD
22,10,1890.5,2106.66,CHTSD
22,10,689.43,853.01,CHTSD
22,10,1085.75,1359.49,CHTSD
22,10,755.6,874.15,CHTSD
22,11,1024.67,1226.21,CHTSD
22,11,2206.33,2448.42,CHTSD
22,11,511.75,549.66,CHTSD
22,11,874.5,788.05,CHTSD
22,11,921.0,1283.96,CHTSD
22,11,901.25,920.63,CHTSD
22,11,917.17,1168.61,CHTSD
22,11,949.4,767.16,CHTSD
22,10,1501.17,1939.35,CHTSD
22,10,851.07,1060.23,CHTSD
22,10,696.25,805.2,CHTSD
22,10,1168.75,1598.9,CHTSD
22,10,492.6,546.53,CHTSD
22,10,613.0,768.38,CHTSD
22,10,532.4,655.04,CHTSD
22,10,973.0,1120.01,CHTSD
22,11,1339.0,1087.77,CHTSD
22,11,1591.25,1807.17,CHTSD
22,11,1617.0,1054.65,CHTSD
22,11,579.0,384.62,CHTSD
22,11,2383.0,1928.27,CHTSD
22,11,1339.57,999.23,CHTSD
22,11,625.25,748.42,CHTSD
22,11,469.0,563.93,CHTSD
22,10,1649.17,2011.64,CHTSD
22,10,1056.33,1182.27,CHTSD
22,10,1156.8,1235.95,CHTSD
22,10,432.4,531.0,CHTSD
22,10,2126.2,1816.22,CHTSD
22,10,862.86,780.61,CHTSD
22,10,2048.0,1492.97,CHTSD
22,10,1132.5,892.89,CHTSD
22,10,2337.67,2480.44,CHTSD
22,10,2949.5,3138.22,CHTSD
22,10,1388.0,1503.47,CHTSD
22,10,470.8,555.9,CHTSD
22,10,994.4,1226.95,CHTSD
22,10,761.8,855.48,CHTSD
22,10,1242.29,1280.09,CHTSD
22,10,1119.33,1420.79,CHTSD
22,11,2680.0,2222.66,CHTSD
22,11,1380.25,1225.74,CHTSD
22,11,1714.6,1355.92,CHTSD
22,11,990.5,951.84,CHTSD
22,11,1795.6,2083.27,CHTSD
22,11,896.4,1018.62,CHTSD
22,11,1154.33,1258.99,CHTSD
22,11,745.25,832.12,CHTSD
22,9,948.0,1099.96,CHTSD
22,9,570.5,666.5,CHTSD
22,9,643.0,762.57,CHTSD
22,9,759.5,851.97,CHTSD
22,9,720.33,836.99,CHTSD
22,9,445.75,517.05,CHTSD
22,9,690.67,820.37,CHTSD
22,9,1069.0,1240.04,CHTSD
22,9,651.33,801.37,CHTSD
22,9,693.0,821.05,CHTSD
22,9,646.0,723.68,CHTSD
22,9,609.0,726.51,CHTSD
22,9,678.6,739.47,CHTSD
22,9,655.5,534.15,CHTSD
22,9,538.89,706.4,CHTSD
22,9,545.0,664.54,CHTSD
22,7,1347.0,1513.3,CHTSD
22,7,1189.75,1386.82,CHTSD
22,7,783.0,926.73,CHTSD
22,7,694.0,761.4,CHTSD
22,7,947.25,1170.86,CHTSD
22,7,1262.8,1487.68,CHTSD
22,7,1094.0,1420.71,CHTSD
22,7,1157.75,1559.67,CHTSD
22,7,800.0,941.37,CHTSD
22,7,544.5,623.82,CHTSD
22,7,731.17,830.24,CHTSD
22,7,1001.0,1181.0,CHTSD
22,7,2034.79,1283.79,CHTSD
22,7,1133.2,1171.09,CHTSD
22,7,734.5,870.94,CHTSD
22,7,888.5,1050.69,CHTSD
22,8,925.4,1185.55,CHTSD
22,8,396.0,452.19,CHTSD
22,8,667.8,822.95,CHTSD
22,8,394.55,441.26,CHTSD
22,8,1050.0,1313.34,CHTSD
22,8,645.83,799.6,CHTSD
22,8,772.14,599.07,CHTSD
22,8,772.0,856.9,CHTSD
22,7,911.5,1250.54,CHTSD
22,7,972.5,1265.62,CHTSD
22,7,697.17,939.63,CHTSD
22,7,920.6,1267.78,CHTSD
22,7,861.0,1058.42,CHTSD
22,7,1090.5,1380.23,CHTSD
22,7,703.75,989.26,CHTSD
22,7,913.0,1065.88,CHTSD
22,8,2442.25,3028.93,CHTSD
22,8,2321.86,2546.84,CHTSD
22,8,2330.0,4808.08,CHTSD
22,8,915.8,1181.5,CHTSD
22,8,932.0,1159.12,CHTSD
22,8,922.5,1139.55,CHTSD
22,8,1691.0,1784.56,CHTSD
22,8,791.75,803.34,CHTSD
22,7,1604.25,1743.53,CHTSD
22,7,811.33,906.58,CHTSD
22,7,1266.6,853.39,CHTSD
22,7,569.0,753.01,CHTSD
22,7,1027.0,1279.53,CHTSD
22,7,1993.0,1863.0,CHTSD
22,7,1143.5,1295.95,CHTSD
22,7,834.5,956.62,CHTSD
22,6,1116.5,1386.29,CHTSD
22,6,595.0,752.91,CHTSD
22,6,808.14,766.07,CHTSD
22,6,614.5,751.67,CHTSD
22,6,912.0,879.34,CHTSD
22,6,964.4,1043.5,CHTSD
22,6,1249.0,1348.27,CHTSD
22,6,603.75,812.52,CHTSD
22,9,738.5,1012.83,CHTSD
22,9,736.0,942.92,CHTSD
22,9,1566.5,1802.8,CHTSD
22,9,986.17,1280.48,CHTSD
22,9,933.71,1198.28,CHTSD
22,9,761.2,907.58,CHTSD
22,9,412.46,483.45,CHTSD
22,9,336.25,394.2,CHTSD
22,6,907.71,1044.59,CHTSD
22,6,1047.0,1091.7,CHTSD
22,6,5968.0,4138.74,CHTSD
22,6,944.8,1038.02,CHTSD
22,6,609.5,718.23,CHTSD
22,6,1227.78,1397.48,CHTSD
22,6,857.67,969.8,CHTSD
22,6,929.33,933.53,CHTSD
22,10,604.63,655.66,CHTSD
22,10,665.0,809.93,CHTSD
22,10,479.17,645.22,CHTSD
22,10,553.43,647.54,CHTSD
22,10,2182.83,2950.12,CHTSD
22,10,1383.2,1429.15,CHTSD
22,10,885.2,1013.13,CHTSD
22,10,1031.8,1265.36,CHTSD
22,9,3431.89,3684.15,CHTSD
22,9,1602.2,1404.12,CHTSD
22,9,722.4,838.13,CHTSD
22,9,713.17,775.52,CHTSD
22,9,1700.75,2075.34,CHTSD
22,9,676.33,796.39,CHTSD
22,9,1005.5,1134.99,CHTSD
22,9,497.5,567.98,CHTSD
22,10,518.38,578.82,CHTSD
22,10,578.33,632.79,CHTSD
22,10,519.25,606.36,CHTSD
22,10,408.0,448.73,CHTSD
22,10,522.0,581.95,CHTSD
22,10,522.0,578.03,CHTSD
22,10,406.0,440.11,CHTSD
22,10,495.67,575.3,CHTSD
22,10,1381.13,1341.93,CHTSD
22,10,2073.0,2341.77,CHTSD
22,10,756.83,831.73,CHTSD
22,10,605.4,689.27,CHTSD
22,10,2289.0,2700.88,CHTSD
22,10,1127.0,1398.78,CHTSD
22,10,1140.0,1312.88,CHTSD
22,10,566.83,681.41,CHTSD
22,9,917.7,1319.15,CHTSD
22,9,556.5,636.52,CHTSD
22,9,672.25,862.35,CHTSD
22,9,752.5,828.73,CHTSD
22,9,1085.25,1238.91,CHTSD
22,9,817.6,884.05,CHTSD
22,9,492.89,557.27,CHTSD
22,9,537.83,601.89,CHTSD
22,10,523.19,585.99,CHTSD
22,10,623.83,603.6,CHTSD
22,10,684.0,889.61,CHTSD
22,10,704.25,828.39,CHTSD
22,10,962.25,1109.0,CHTSD
22,10,737.25,843.48,CHTSD
22,10,606.67,685.74,CHTSD
22,10,526.5,616.97,CHTSD
22,10,1038.89,1462.81,CHTSD
22,10,1273.25,1742.03,CHTSD
22,10,975.0,1213.27,CHTSD
22,10,1020.4,1222.71,CHTSD
22,10,518.67,599.36,CHTSD
22,10,567.4,624.72,CHTSD
22,10,419.67,467.75,CHTSD
22,10,842.33,940.47,CHTSD
22,9,863.71,1101.19,CHTSD
22,9,655.69,791.86,CHTSD
22,9,900.0,1026.14,CHTSD
22,9,759.67,841.96,CHTSD
22,9,619.0,745.47,CHTSD
22,9,727.25,927.56,CHTSD
22,9,439.5,538.37,CHTSD
22,9,521.0,659.22,CHTSD
22,11,4063.0,4363.0,CHTSD
22,11,917.0,1005.12,CHTSD
22,11,736.8,822.2,CHTSD
22,11,529.82,515.37,CHTSD
22,11,952.8,1011.98,CHTSD
22,11,1332.25,1422.92,CHTSD
22,11,621.06,689.0,CHTSD
22,11,740.67,808.66,CHTSD
22,8,1758.6,2006.11,CHTSD
22,8,749.0,882.12,CHTSD
22,8,858.1,968.97,CHTSD
22,8,654.0,768.49,CHTSD
22,8,2768.0,2518.48,CHTSD
22,8,1034.5,1168.47,CHTSD
22,8,4614.0,5237.84,CHTSD
22,8,699.5,812.49,CHTSD
22,7,1461.8,1609.17,CHTSD
22,7,645.0,737.24,CHTSD
22,7,540.0,612.0,CHTSD
22,7,801.0,900.45,CHTSD
22,7,1021.88,1117.48,CHTSD
22,7,559.75,644.02,CHTSD
22,7,1750.83,802.0,CHTSD
22,7,430.0,500.55,CHTSD
22,6,1123.17,1301.09,CHTSD
22,6,801.33,1165.72,CHTSD
22,6,1107.11,1395.67,CHTSD
22,6,591.25,711.62,CHTSD
22,6,677.38,783.81,CHTSD
22,6,689.33,786.87,CHTSD
22,6,525.0,652.19,CHTSD
22,6,609.5,711.97,CHTSD
22,6,1468.5,1589.84,CHTSD
22,6,1290.0,1342.68,CHTSD
22,6,1626.0,1598.16,CHTSD
22,6,1334.67,1275.36,CHTSD
22,6,2537.67,3294.61,CHTSD
22,6,863.86,988.05,CHTSD
22,6,1028.0,1016.25,CHTSD
22,6,564.4,664.59,CHTSD
22,7,880.2,1006.36,CHTSD
22,7,644.5,692.48,CHTSD
22,7,650.2,728.56,CHTSD
22,7,418.5,404.7,CHTSD
22,7,492.4,579.74,CHTSD
22,7,482.67,550.69,CHTSD
22,7,553.25,630.57,CHTSD
22,7,479.5,564.51,CHTSD
22,6,1038.4,1223.91,CHTSD
22,6,664.25,805.21,CHTSD
22,6,577.67,688.02,CHTSD
22,6,855.6,1082.27,CHTSD
22,6,888.6,1081.01,CHTSD
22,6,800.43,1011.19,CHTSD
22,6,705.0,868.97,CHTSD
22,6,585.6,693.19,CHTSD
22,7,1287.75,1456.26,CHTSD
22,7,930.67,1112.65,CHTSD
22,7,1646.25,1834.17,CHTSD
22,7,1462.4,1635.82,CHTSD
22,7,693.38,866.85,CHTSD
22,7,749.0,895.96,CHTSD
22,7,809.33,950.98,CHTSD
22,7,640.0,776.58,CHTSD
22,7,975.8,965.16,CHTSD
22,7,1547.75,1852.48,CHTSD
22,7,1044.75,1014.02,CHTSD
22,7,964.2,1148.5,CHTSD
22,7,1283.67,1593.26,CHTSD
22,7,1051.0,1180.84,CHTSD
22,7,596.33,673.59,CHTSD
22,7,609.0,658.93,CHTSD
22,5,523.4,747.01,CHTSD
22,5,3226.0,3629.56,CHTSD
22,5,956.5,1181.91,CHTSD
22,5,469.57,576.3,CHTSD
22,5,949.17,1170.92,CHTSD
22,5,977.75,1060.25,CHTSD
22,5,1593.5,1930.28,CHTSD
22,5,537.14,632.95,CHTSD
22,8,380.9,452.67,CHTSD
22,8,936.8,1071.56,CHTSD
22,8,472.14,548.89,CHTSD
22,8,677.5,922.12,CHTSD
22,8,882.0,1025.63,CHTSD
22,8,745.6,831.53,CHTSD
22,8,781.2,954.45,CHTSD
22,8,699.67,916.38,CHTSD
22,5,1219.6,1464.61,CHTSD
22,5,724.4,890.39,CHTSD
22,5,820.17,965.92,CHTSD
22,5,759.5,880.65,CHTSD
22,5,1027.2,1037.13,CHTSD
22,5,397.83,500.23,CHTSD
22,5,499.5,590.6,CHTSD
22,5,408.0,496.87,CHTSD
22,2,2109.33,1356.78,CHTSD
22,2,1221.6,1133.18,CHTSD
22,2,1129.13,1138.39,CHTSD
22,2,1489.17,864.5,CHTSD
22,2,1286.2,1254.36,CHTSD
22,2,1147.78,583.55,CHTSD
22,2,1681.33,1361.93,CHTSD
22,2,967.0,858.11,CHTSD
22,2,1375.75,1219.41,CHTSD
22,2,1215.75,1132.62,CHTSD
22,2,581.75,567.15,CHTSD
22,2,470.5,577.76,CHTSD
22,2,470.0,622.47,CHTSD
22,2,796.25,859.33,CHTSD
22,2,830.6,741.71,CHTSD
22,2,726.75,715.16,CHTSD
22,2,931.0,940.63,CHTSD
22,2,1905.5,1950.44,CHTSD
22,2,633.0,686.41,CHTSD
22,2,776.33,801.18,CHTSD
22,2,489.67,500.29,CHTSD
22,2,587.67,611.74,CHTSD
22,2,433.33,448.15,CHTSD
22,2,503.63,495.1,CHTSD
22,1,1113.0,1078.9,CHTSD
22,1,870.83,796.92,CHTSD
22,1,709.88,723.85,CHTSD
22,1,909.78,868.42,CHTSD
22,1,1689.5,1589.61,CHTSD
22,1,781.25,775.9,CHTSD
22,1,634.0,650.78,CHTSD
22,1,672.57,651.84,CHTSD
22,2,824.88,853.55,CHTSD
22,2,776.78,451.33,CHTSD
22,2,734.0,654.95,CHTSD
22,2,502.0,502.89,CHTSD
22,2,1269.75,1113.19,CHTSD
22,2,572.67,544.33,CHTSD
22,2,1239.33,1185.35,CHTSD
22,2,704.6,730.57,CHTSD
